episode_id,partition,label,campaign_id,entity_ip,window_end_utc,history_coverage_s,eligible_training,packet_count_10s,flow_attempt_count_30s,syn_count_10s,http_request_count_60s,dns_query_count_60s,tcp_data_segment_count_10s,tls_observation_count_60s,packet_rate_10s,byte_rate_10s,mean_ip_len_10s,large_ip_ratio_10s,unique_dst_ip_ratio_30s,icmp_ratio_10s,flow_attempt_rate_10s,syn_rate_10s,syn_completion_ratio_10s,rst_ratio_10s,unique_dst_port_ratio_30s,http_error_ratio_60s,dns_nxdomain_ratio_60s,tls_session_rate_60s,ttl_mean_10s,fragment_ratio_10s,protocol_diversity_30s,tcp_retransmission_ratio_10s,flow_duration_mean_30s,tx_rx_byte_ratio_30s,http_request_rate_60s,http_method_entropy_60s,http_auth_failure_ratio_60s,dns_query_rate_60s,unique_dns_name_ratio_60s,tls_handshake_failure_ratio_60s,tls_version_ratio_60s,http_status_5xx_ratio_60s
F2A-ANOM-DNS-NX-200-E03-B,evaluation_only,anomaly,F2A-ANOM-DNS-NX-200-E03-B,10.20.0.20,2026-08-13T23:43:20+00:00,60.00000000,True,400,199,0,0,200,0,0,40.00000000,3418.40000000,85.46000000,0.00000000,0.00502513,0.00000000,19.90000000,0.00000000,0.00000000,0.00000000,0.00502513,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.00250000,0.00000000,0.65152788,0.53510414,0.00000000,0.00000000,0.00000000,3.33333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-DNS-NX-200-E04-B,evaluation_only,anomaly,F2A-ANOM-DNS-NX-200-E04-B,10.20.0.20,2026-08-13T23:47:30+00:00,60.00000000,True,400,199,0,0,200,0,0,40.00000000,3418.40000000,85.46000000,0.00000000,0.00502513,0.00000000,19.90000000,0.00000000,0.00000000,0.00000000,0.00502513,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.00250000,0.00000000,0.72146702,0.53510414,0.00000000,0.00000000,0.00000000,3.33333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E01-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E01-C,10.20.0.100,2026-08-16T02:54:10+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00094199,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E02-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E02-C,10.20.0.100,2026-08-16T05:12:00+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00140309,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E03-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E03-C,10.20.0.100,2026-08-16T05:13:20+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00220490,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E04-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E04-C,10.20.0.100,2026-08-16T05:14:40+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00057316,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E05-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E05-C,10.20.0.100,2026-08-16T05:16:00+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00334692,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E06-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E06-C,10.20.0.100,2026-08-16T05:17:20+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00063801,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E07-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E07-C,10.20.0.100,2026-08-16T05:18:40+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00133300,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E08-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E08-C,10.20.0.100,2026-08-16T05:20:00+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00086308,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E09-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E09-C,10.20.0.100,2026-08-16T05:21:20+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00056791,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-DNS-ENTROPY-50-E10-C,evaluation_only,anomaly,F2A-ANOM-KALI-DNS-ENTROPY-50-E10-C,10.20.0.100,2026-08-16T05:22:40+00:00,60.00000000,True,100,50,0,0,50,0,0,10.00000000,830.00000000,83.00000000,0.00000000,0.02000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,1.00000000,0.00000000,63.50000000,0.00000000,0.01000000,0.00000000,0.00057006,0.53614458,0.00000000,0.00000000,0.00000000,0.83333333,1.00000000,0.00000000,0.00000000,0.00000000
